transaction_id	donor_id	date	amount	campaign
7214	1817	2005-01-29	31	campaign 11
7215	1057	2008-03-17	85	campaign 7
7216	443	2005-06-19	32	campaign 5
7217	1151	2005-04-15	71	campaign 7
7218	1950	2006-11-15	31	campaign 5
7219	1315	2005-06-14	113	campaign 11
7220	1221	2008-08-16	55	campaign 4
7221	1809	2008-05-16	31	campaign 12
7222	4	2006-08-03	71	campaign 8
7223	1484	2005-12-14	68	campaign 2
7224	656	2005-07-01	104	campaign 5
7225	514	2007-07-28	35	campaign 2
7226	1186	2008-03-07	95	campaign 10
7227	961	2006-04-12	116	campaign 12
7228	1158	2008-08-17	81	campaign 11
7229	923	2005-11-27	97	campaign 7
7230	640	2006-07-17	79	campaign 3
7231	965	2007-05-23	86	campaign 3
7232	330	2006-10-04	115	campaign 1
7233	957	2006-10-13	111	campaign 8
7234	1042	2008-04-26	96	campaign 12
7235	1803	2008-01-26	55	campaign 8
7236	862	2008-09-28	27	campaign 3
7237	1279	2006-12-31	64	campaign 11
7238	431	2007-07-20	52	campaign 11
7239	900	2007-02-06	43	campaign 9
7240	1891	2005-07-17	75	campaign 3
7241	1807	2007-12-14	32	campaign 6
7242	1051	2007-03-06	96	campaign 5
7243	1580	2005-03-31	25	campaign 4
7244	1257	2007-04-12	25	campaign 3
7245	225	2007-07-18	119	campaign 11
7246	1119	2005-08-30	83	campaign 1
7247	588	2007-05-23	42	campaign 1
7248	376	2006-05-19	80	campaign 3
7249	806	2005-12-16	32	campaign 8
7250	1185	2006-05-21	64	campaign 9
7251	1043	2005-02-09	29	campaign 10
7252	388	2008-08-18	69	campaign 11
7253	1864	2005-04-14	66	campaign 2
7254	909	2008-07-02	44	campaign 10
7255	1145	2006-05-10	112	campaign 3
7256	486	2005-02-01	105	campaign 10
7257	883	2008-07-26	42	campaign 6
7258	1982	2007-03-06	89	campaign 5
7259	432	2007-03-29	91	campaign 1
7260	1396	2006-12-21	58	campaign 4
7261	964	2005-09-02	76	campaign 9
7262	1953	2006-11-17	77	campaign 7
7263	1996	2007-08-26	101	campaign 2
7264	125	2008-09-07	39	campaign 6
7265	541	2005-10-10	41	campaign 11
7266	959	2008-08-25	26	campaign 5
7267	275	2007-05-21	59	campaign 8
7268	1778	2007-04-16	47	campaign 3
7269	1495	2005-04-27	84	campaign 5
7270	1674	2008-02-01	62	campaign 9
7271	989	2005-11-29	61	campaign 2
7272	380	2008-07-29	54	campaign 6
7273	728	2007-05-01	47	campaign 7
7274	1138	2008-08-02	106	campaign 8
7275	229	2007-12-17	94	campaign 4
7276	772	2008-10-29	73	campaign 8
7277	1265	2006-08-30	36	campaign 1
7278	1991	2007-03-21	55	campaign 8
7279	1833	2006-09-20	91	campaign 9
7280	135	2007-03-15	53	campaign 6
7281	1770	2006-11-05	98	campaign 9
7282	1909	2005-11-05	62	campaign 10
7283	1331	2008-08-01	23	campaign 6
7284	1773	2006-08-24	107	campaign 8
7285	1721	2008-05-07	80	campaign 4
7286	22	2007-02-05	94	campaign 6
7287	1313	2008-01-27	97	campaign 12
7288	1060	2008-04-19	38	campaign 1
7289	660	2007-10-24	68	campaign 9
7290	1835	2008-07-15	27	campaign 2
7291	501	2005-10-02	26	campaign 4
7292	214	2007-04-05	96	campaign 11
7293	1215	2008-01-20	106	campaign 10
7294	271	2005-02-03	109	campaign 12
7295	425	2007-10-11	52	campaign 5
7296	1170	2005-02-15	92	campaign 11
7297	504	2005-10-03	75	campaign 5
7298	1895	2007-04-02	77	campaign 9
7299	1239	2008-02-20	22	campaign 6
7300	1125	2008-02-11	104	campaign 1
7301	1762	2006-07-03	101	campaign 3
7302	893	2006-06-01	61	campaign 1
7303	796	2007-11-03	109	campaign 2
7304	1747	2007-08-08	84	campaign 10
7305	712	2007-04-14	112	campaign 5
7306	279	2005-10-26	105	campaign 6
7307	1275	2008-01-16	113	campaign 2
7308	662	2005-12-13	57	campaign 7
7309	403	2007-03-14	20	campaign 7
7310	972	2008-09-23	62	campaign 3
7311	1124	2008-02-13	55	campaign 7
7312	727	2007-10-06	64	campaign 7
7313	763	2008-05-28	84	campaign 2
7314	318	2006-06-10	84	campaign 10
7315	1641	2007-02-01	77	campaign 6
7316	590	2005-12-05	65	campaign 5
7317	1593	2007-01-17	117	campaign 4
7318	774	2006-08-31	92	campaign 3
7319	752	2005-10-31	55	campaign 12
7320	1098	2005-03-16	41	campaign 4
7321	510	2007-12-17	114	campaign 7
7322	214	2007-10-12	62	campaign 12
7323	1353	2006-11-26	112	campaign 2
7324	1838	2008-01-22	97	campaign 7
7325	604	2006-07-05	64	campaign 8
7326	1137	2006-12-28	60	campaign 8
7327	783	2007-10-28	65	campaign 3
7328	1818	2008-01-02	103	campaign 3
7329	368	2005-08-13	62	campaign 1
7330	757	2006-01-11	33	campaign 6
7331	747	2006-02-28	57	campaign 7
7332	558	2006-08-03	113	campaign 7
7333	1261	2006-02-20	24	campaign 3
7334	481	2005-11-19	51	campaign 2
7335	154	2007-08-06	55	campaign 9
7336	749	2007-05-01	107	campaign 6
7337	775	2008-09-04	75	campaign 5
7338	1843	2005-10-15	61	campaign 9
7339	412	2006-03-24	40	campaign 7
7340	495	2006-10-20	118	campaign 8
7341	1628	2005-07-27	119	campaign 11
7342	1536	2005-08-13	106	campaign 9
7343	43	2006-05-15	74	campaign 2
7344	565	2008-09-19	79	campaign 8
7345	1130	2006-05-24	38	campaign 2
7346	318	2007-02-04	87	campaign 11
7347	50	2005-07-01	55	campaign 7
7348	226	2007-03-05	101	campaign 3
7349	1569	2006-01-15	115	campaign 1
7350	810	2005-09-07	97	campaign 11
7351	250	2007-04-14	108	campaign 6
7352	1197	2005-11-13	26	campaign 8
7353	1460	2005-04-24	21	campaign 2
7354	1195	2008-08-22	56	campaign 2
7355	1958	2008-02-24	42	campaign 12
7356	1292	2006-02-04	60	campaign 7
7357	1649	2005-05-02	35	campaign 7
7358	1071	2005-12-06	49	campaign 11
7359	1866	2008-03-12	60	campaign 6
7360	1089	2006-09-22	61	campaign 4
7361	710	2007-07-31	43	campaign 7
7362	1924	2008-09-19	45	campaign 5
7363	193	2005-02-17	64	campaign 12
7364	47	2007-12-29	86	campaign 12
7365	134	2008-06-05	33	campaign 11
7366	901	2005-06-07	35	campaign 10
7367	203	2007-03-23	41	campaign 1
7368	1830	2008-06-23	42	campaign 2
7369	1370	2007-10-03	114	campaign 12
7370	234	2007-10-26	77	campaign 5
7371	743	2005-07-29	70	campaign 6
7372	290	2005-12-29	40	campaign 10
7373	836	2008-02-01	90	campaign 1
7374	1362	2005-07-23	80	campaign 4
7375	384	2007-05-26	46	campaign 10
7376	1669	2007-10-03	43	campaign 7
7377	495	2007-12-24	46	campaign 8
7378	1224	2006-03-11	78	campaign 8
7379	1616	2006-05-24	61	campaign 1
7380	800	2007-05-22	115	campaign 11
7381	1532	2005-02-03	37	campaign 6
7382	862	2006-08-25	86	campaign 2
7383	1726	2007-07-15	55	campaign 12
7384	1285	2006-10-31	57	campaign 6
7385	101	2007-08-19	83	campaign 6
7386	926	2006-12-26	31	campaign 2
7387	72	2007-04-23	83	campaign 3
7388	894	2005-05-26	75	campaign 4
7389	1228	2007-05-21	77	campaign 6
7390	930	2007-05-15	93	campaign 5
7391	255	2006-03-05	45	campaign 9
7392	899	2006-01-04	86	campaign 10
7393	1146	2005-05-27	60	campaign 3
7394	1385	2008-08-28	87	campaign 5
7395	789	2008-03-19	77	campaign 5
7396	624	2005-12-03	96	campaign 4
7397	423	2005-04-08	65	campaign 7
7398	468	2008-05-03	117	campaign 3
7399	1650	2008-06-28	65	campaign 4
7400	935	2005-02-17	49	campaign 9
7401	373	2008-05-26	35	campaign 10
7402	1655	2006-02-20	42	campaign 1
7403	1308	2008-08-12	112	campaign 11
7404	1499	2006-01-28	60	campaign 10
7405	30	2008-04-11	109	campaign 8
7406	424	2008-06-12	61	campaign 11
7407	412	2005-10-23	83	campaign 5
7408	621	2008-08-08	55	campaign 10
7409	203	2008-07-21	73	campaign 9
7410	696	2005-10-01	42	campaign 9
7411	1721	2005-11-24	76	campaign 11
7412	1421	2007-07-30	81	campaign 2
7413	766	2008-05-03	83	campaign 10
7414	445	2008-01-15	68	campaign 10
7415	1930	2008-08-11	24	campaign 8
7416	833	2007-10-17	32	campaign 4
7417	1841	2008-07-26	97	campaign 9
7418	1942	2006-02-07	41	campaign 11
7419	1594	2005-07-20	106	campaign 7
7420	235	2006-05-30	115	campaign 12
7421	1119	2005-05-13	67	campaign 9
7422	1686	2005-04-20	112	campaign 8
7423	718	2005-08-29	63	campaign 9
7424	214	2006-05-31	36	campaign 3
7425	466	2008-04-24	91	campaign 1
7426	618	2008-09-04	62	campaign 1
7427	735	2007-03-28	53	campaign 9
7428	1611	2005-01-13	50	campaign 11
7429	1616	2006-12-06	119	campaign 5
7430	560	2005-03-05	114	campaign 4
7431	1181	2007-12-09	115	campaign 11
7432	71	2007-03-15	47	campaign 9
7433	1333	2005-09-03	82	campaign 1
7434	1809	2006-11-26	104	campaign 6
7435	1733	2006-08-30	55	campaign 8
7436	999	2006-07-24	89	campaign 3
7437	1767	2007-12-06	68	campaign 5
7438	737	2006-01-01	48	campaign 7
7439	1554	2007-05-16	89	campaign 9
7440	1962	2007-03-13	78	campaign 3
7441	385	2006-09-24	50	campaign 12
7442	1125	2006-05-14	50	campaign 9
7443	1813	2006-04-24	39	campaign 8
7444	880	2005-03-22	97	campaign 3
7445	1987	2007-01-19	49	campaign 4
7446	11	2006-11-20	43	campaign 3
7447	489	2008-08-05	23	campaign 6
7448	1238	2006-02-09	23	campaign 11
7449	277	2007-10-21	100	campaign 8
7450	1864	2006-05-20	81	campaign 3
7451	1159	2005-12-03	23	campaign 8
7452	67	2007-05-11	48	campaign 11
7453	2	2005-09-23	45	campaign 10
7454	1381	2007-09-22	34	campaign 11
7455	572	2007-09-10	67	campaign 1
7456	1802	2006-07-13	26	campaign 5
7457	903	2007-10-12	83	campaign 7
7458	826	2007-10-20	58	campaign 3
7459	1212	2005-10-14	42	campaign 9
7460	936	2008-01-30	88	campaign 10
7461	1362	2008-05-31	39	campaign 7
7462	279	2008-09-22	112	campaign 11
7463	1046	2007-11-28	107	campaign 11
7464	624	2005-01-05	90	campaign 5
7465	708	2006-11-20	53	campaign 12
7466	994	2008-01-30	59	campaign 10
7467	169	2005-09-25	100	campaign 8
7468	1039	2005-09-09	42	campaign 6
7469	474	2006-10-02	22	campaign 4
7470	335	2008-05-01	112	campaign 5
7471	817	2005-05-02	88	campaign 5
7472	882	2005-08-23	71	campaign 8
7473	871	2008-02-13	106	campaign 2
7474	1106	2007-09-02	90	campaign 1
7475	1404	2006-06-28	78	campaign 3
7476	53	2005-10-04	69	campaign 3
7477	381	2008-01-18	112	campaign 9
7478	1952	2006-03-27	67	campaign 11
7479	258	2005-08-05	87	campaign 2
7480	518	2008-04-15	74	campaign 7
7481	821	2007-04-12	87	campaign 11
7482	318	2005-01-08	22	campaign 6
7483	519	2008-06-25	110	campaign 8
7484	1697	2007-02-24	48	campaign 12
7485	518	2008-03-16	55	campaign 3
7486	1741	2007-11-01	55	campaign 7
7487	1744	2005-10-25	33	campaign 11
7488	464	2005-03-01	106	campaign 9
7489	1115	2007-02-17	115	campaign 5
7490	402	2006-10-21	99	campaign 3
7491	523	2008-01-27	113	campaign 3
7492	238	2007-08-11	32	campaign 1
7493	911	2005-08-03	55	campaign 3
7494	25	2008-02-17	65	campaign 8
7495	677	2008-01-14	91	campaign 6
7496	1366	2008-01-27	56	campaign 7
7497	1800	2008-07-26	42	campaign 10
7498	1074	2008-10-02	48	campaign 8
7499	1237	2005-07-04	20	campaign 12
7500	1034	2008-05-01	105	campaign 8
7501	147	2005-04-26	71	campaign 1
7502	187	2006-12-21	47	campaign 8
7503	244	2008-02-09	113	campaign 5
7504	698	2007-07-29	120	campaign 8
7505	1737	2006-03-19	113	campaign 2
7506	1454	2006-07-24	58	campaign 8
7507	611	2006-06-12	25	campaign 5
7508	1769	2006-09-10	81	campaign 12
7509	1826	2007-01-13	104	campaign 8
7510	1257	2005-11-28	50	campaign 1
7511	490	2006-09-07	81	campaign 7
7512	81	2007-02-16	39	campaign 1
7513	1785	2007-10-23	56	campaign 3
7514	354	2007-04-24	59	campaign 5
7515	1138	2005-11-09	53	campaign 7
7516	1488	2006-04-02	28	campaign 9
7517	80	2005-01-22	84	campaign 4
7518	625	2005-10-02	70	campaign 4
7519	472	2006-03-23	80	campaign 9
7520	363	2008-08-19	32	campaign 7
7521	1311	2008-07-20	47	campaign 12
7522	1500	2006-06-07	95	campaign 8
7523	1500	2007-06-23	84	campaign 2
7524	324	2006-01-11	84	campaign 12
7525	1320	2008-04-01	73	campaign 10
7526	1161	2008-02-15	102	campaign 11
7527	1315	2005-04-10	101	campaign 12
7528	1030	2005-07-24	45	campaign 7
7529	1856	2007-12-22	30	campaign 2
7530	1236	2006-08-09	27	campaign 10
7531	970	2007-02-14	63	campaign 4
7532	409	2008-05-13	27	campaign 1
7533	682	2006-09-29	48	campaign 4
7534	1939	2006-06-30	104	campaign 6
7535	1680	2005-09-05	46	campaign 4
7536	1854	2005-07-04	83	campaign 10
7537	69	2007-02-13	71	campaign 9
7538	1639	2005-12-10	66	campaign 8
7539	1257	2005-10-18	117	campaign 3
7540	839	2008-02-11	105	campaign 7
7541	1495	2008-07-22	36	campaign 5
7542	1844	2005-12-30	99	campaign 12
7543	955	2008-05-10	94	campaign 5
7544	1768	2007-05-04	73	campaign 7
7545	1630	2006-05-04	100	campaign 3
7546	1360	2006-01-17	78	campaign 5
7547	1446	2006-03-19	85	campaign 12
7548	1174	2005-12-01	80	campaign 2
7549	628	2008-03-24	96	campaign 4
7550	201	2007-04-18	92	campaign 3
7551	1144	2007-03-15	100	campaign 5
7552	588	2006-01-13	62	campaign 3
7553	1895	2007-11-24	108	campaign 4
7554	960	2005-12-23	86	campaign 10
7555	69	2006-02-12	23	campaign 9
7556	745	2007-02-12	59	campaign 4
7557	1247	2006-12-21	93	campaign 4
7558	293	2007-10-07	65	campaign 12
7559	1893	2008-03-23	82	campaign 5
7560	576	2006-01-23	24	campaign 12
7561	774	2008-05-14	105	campaign 3
7562	238	2008-04-03	68	campaign 4
7563	1865	2007-02-24	68	campaign 2
7564	812	2008-06-16	99	campaign 10
7565	1722	2007-07-14	85	campaign 8
7566	1605	2007-02-02	117	campaign 8
7567	451	2007-10-08	40	campaign 3
7568	1587	2007-08-10	103	campaign 7
7569	1194	2008-04-13	82	campaign 2
7570	1344	2007-02-02	37	campaign 12
7571	352	2007-10-13	50	campaign 6
7572	1725	2008-04-09	21	campaign 1
7573	1744	2007-01-30	27	campaign 3
7574	658	2007-05-02	88	campaign 6
7575	1869	2006-08-20	120	campaign 9
7576	5	2007-10-07	47	campaign 6
7577	1232	2005-11-07	88	campaign 3
7578	1529	2005-12-13	112	campaign 7
7579	549	2007-02-22	37	campaign 8
7580	809	2005-06-26	106	campaign 5
7581	27	2005-10-31	86	campaign 2
7582	855	2008-08-26	58	campaign 2
7583	312	2005-05-10	60	campaign 3
7584	1729	2006-07-04	40	campaign 10
7585	1773	2006-05-29	73	campaign 2
7586	1778	2008-02-17	112	campaign 3
7587	1025	2005-03-15	63	campaign 7
7588	1311	2005-10-03	115	campaign 1
7589	170	2007-03-07	107	campaign 11
7590	931	2008-02-23	71	campaign 5
7591	1890	2006-07-21	73	campaign 12
7592	1193	2006-09-01	62	campaign 9
7593	1262	2007-06-30	41	campaign 1
7594	1397	2005-09-07	52	campaign 4
7595	726	2005-08-29	94	campaign 1
7596	1474	2006-09-13	71	campaign 12
7597	187	2007-09-03	66	campaign 12
7598	816	2005-04-06	29	campaign 6
7599	1768	2007-10-13	54	campaign 9
7600	822	2008-07-19	53	campaign 1
7601	973	2006-10-03	46	campaign 4
7602	1682	2006-11-08	88	campaign 2
7603	216	2005-11-19	29	campaign 11
7604	102	2006-04-03	55	campaign 10
7605	632	2007-06-09	67	campaign 2
7606	1791	2008-10-12	119	campaign 11
7607	1695	2005-11-23	115	campaign 4
7608	812	2007-08-11	69	campaign 1
7609	510	2007-01-30	98	campaign 9
7610	168	2007-09-20	109	campaign 2
7611	641	2006-08-31	46	campaign 1
7612	168	2008-02-15	58	campaign 5
7613	294	2005-01-07	71	campaign 11
7614	1721	2007-02-05	105	campaign 2
7615	226	2008-07-25	78	campaign 5
7616	575	2006-08-29	33	campaign 10
7617	1963	2006-01-14	42	campaign 8
7618	1074	2007-06-21	116	campaign 2
7619	686	2005-08-13	101	campaign 3
7620	857	2008-01-11	33	campaign 6
7621	1514	2008-05-05	49	campaign 3
7622	489	2007-05-05	27	campaign 7
7623	1891	2006-06-23	66	campaign 7
7624	164	2005-11-06	119	campaign 8
7625	681	2008-01-08	38	campaign 1
7626	1827	2006-11-19	114	campaign 9
7627	1222	2008-08-21	88	campaign 10
7628	145	2006-12-01	105	campaign 4
7629	286	2008-03-07	34	campaign 4
7630	1934	2008-08-24	27	campaign 6
7631	39	2006-08-19	88	campaign 2
7632	786	2008-08-01	51	campaign 6
7633	1935	2006-03-21	42	campaign 1
7634	1393	2008-05-20	24	campaign 6
7635	940	2005-09-24	70	campaign 8
7636	1640	2006-05-01	59	campaign 2
7637	1341	2006-11-17	45	campaign 3
7638	1134	2007-08-28	110	campaign 6
7639	842	2008-09-11	96	campaign 6
7640	1708	2005-11-06	20	campaign 10
7641	105	2006-03-01	85	campaign 8
7642	338	2006-10-07	30	campaign 5
7643	358	2006-12-01	50	campaign 5
7644	1264	2006-01-01	37	campaign 5
7645	1702	2005-03-21	24	campaign 6
7646	388	2006-06-20	87	campaign 2
7647	1518	2007-08-26	24	campaign 2
7648	1317	2005-03-10	102	campaign 1
7649	790	2007-08-12	36	campaign 10
7650	861	2005-07-20	57	campaign 8
7651	1992	2005-12-26	111	campaign 5
7652	280	2007-08-22	65	campaign 10
7653	880	2006-02-08	32	campaign 10
7654	1558	2007-01-30	59	campaign 2
7655	1354	2006-12-15	94	campaign 9
7656	259	2005-08-05	20	campaign 8
7657	1889	2007-11-20	40	campaign 9
7658	838	2008-02-09	38	campaign 5
7659	705	2008-04-16	60	campaign 12
7660	749	2007-10-12	32	campaign 5
7661	1604	2007-11-21	114	campaign 3
7662	522	2005-11-29	106	campaign 6
7663	580	2008-08-23	40	campaign 2
7664	496	2007-05-30	74	campaign 10
7665	1995	2006-07-17	62	campaign 6
7666	328	2006-04-03	54	campaign 7
7667	1828	2006-07-20	84	campaign 9
7668	1173	2005-08-29	70	campaign 12
7669	1923	2006-08-14	75	campaign 6
7670	825	2008-07-09	40	campaign 10
7671	1083	2007-10-02	114	campaign 2
7672	1238	2005-11-06	39	campaign 10
7673	568	2005-05-29	30	campaign 1
7674	1788	2008-05-19	64	campaign 11
7675	975	2005-11-30	68	campaign 8
7676	1292	2006-11-01	62	campaign 3
7677	1202	2006-10-04	28	campaign 11
7678	284	2007-06-19	93	campaign 5
7679	145	2005-09-28	102	campaign 7
7680	1337	2005-01-30	50	campaign 3
7681	36	2006-03-02	109	campaign 8
7682	160	2008-01-15	26	campaign 8
7683	1061	2006-11-28	40	campaign 3
7684	1338	2007-08-12	75	campaign 3
7685	254	2005-08-22	57	campaign 8
7686	1332	2007-12-20	30	campaign 7
7687	1516	2005-08-22	79	campaign 7
7688	1196	2008-06-26	105	campaign 10
7689	435	2008-03-11	106	campaign 7
7690	1092	2008-04-02	21	campaign 7
7691	1200	2006-06-19	55	campaign 11
7692	1370	2005-02-07	72	campaign 1
7693	664	2006-10-07	45	campaign 3
7694	184	2008-06-22	66	campaign 11
7695	1511	2007-10-20	68	campaign 6
7696	847	2005-06-18	82	campaign 11
7697	1427	2008-03-29	103	campaign 5
7698	33	2006-04-30	69	campaign 8
7699	452	2007-06-01	66	campaign 6
7700	1588	2005-04-08	31	campaign 5
7701	147	2005-04-03	46	campaign 9
7702	169	2007-05-11	61	campaign 10
7703	1004	2006-07-28	112	campaign 3
7704	1147	2006-04-06	116	campaign 9
7705	1201	2005-02-24	26	campaign 7
7706	152	2008-01-02	117	campaign 12
7707	1711	2008-07-04	78	campaign 11
7708	1288	2008-05-30	93	campaign 2
7709	1677	2008-04-29	26	campaign 10
7710	381	2005-03-03	48	campaign 11
7711	1821	2005-08-14	93	campaign 1
7712	1754	2006-11-30	103	campaign 2
7713	662	2008-05-26	72	campaign 1
7714	849	2005-03-14	36	campaign 9
7715	172	2008-04-13	101	campaign 9
7716	1776	2006-10-23	41	campaign 5
7717	1711	2006-09-11	90	campaign 7
7718	1763	2006-10-21	36	campaign 4
7719	1770	2005-05-22	47	campaign 3
7720	181	2007-08-18	99	campaign 12
7721	1139	2005-08-31	88	campaign 7
7722	175	2005-10-06	66	campaign 11
7723	191	2007-05-24	94	campaign 11
7724	765	2008-01-05	94	campaign 9
7725	881	2007-12-24	83	campaign 11
7726	1069	2005-06-20	108	campaign 9
7727	349	2008-07-20	97	campaign 7
7728	509	2006-08-18	64	campaign 2
7729	1107	2005-03-08	84	campaign 2
7730	817	2007-07-26	54	campaign 4
7731	1421	2005-12-06	77	campaign 1
7732	1481	2006-01-08	111	campaign 2
7733	1556	2005-12-06	72	campaign 10
7734	778	2007-11-25	87	campaign 12
7735	1772	2005-03-16	45	campaign 8
7736	282	2005-05-30	29	campaign 12
7737	1192	2006-08-19	28	campaign 9
7738	1173	2005-06-01	112	campaign 8
7739	1882	2006-10-07	118	campaign 11
7740	138	2006-08-30	25	campaign 8
7741	274	2008-10-24	23	campaign 10
7742	1342	2006-06-18	27	campaign 7
7743	1963	2008-02-20	44	campaign 1
7744	1734	2005-04-10	98	campaign 2
7745	1091	2007-08-12	116	campaign 1
7746	1383	2008-10-28	113	campaign 10
7747	1039	2005-12-19	23	campaign 5
7748	126	2006-09-23	39	campaign 5
7749	984	2006-01-05	90	campaign 7
7750	1673	2008-07-28	95	campaign 4
7751	1114	2006-09-14	24	campaign 9
7752	1414	2005-08-13	102	campaign 4
7753	646	2007-01-03	71	campaign 12
7754	927	2005-12-26	33	campaign 5
7755	234	2006-12-15	103	campaign 6
7756	1089	2008-01-03	71	campaign 5
7757	1246	2008-08-07	47	campaign 3
7758	1640	2006-05-23	118	campaign 9
7759	904	2005-12-04	107	campaign 10
7760	1890	2005-06-26	94	campaign 10
7761	1774	2005-08-02	92	campaign 3
7762	1686	2006-04-13	58	campaign 1
7763	510	2006-02-07	119	campaign 8
7764	1240	2006-05-20	33	campaign 1
7765	1204	2007-11-28	78	campaign 11
7766	1903	2005-04-13	54	campaign 11
7767	46	2005-01-26	28	campaign 5
7768	766	2006-02-19	112	campaign 11
7769	729	2008-10-27	62	campaign 11
7770	250	2005-07-09	20	campaign 2
7771	1971	2006-05-16	81	campaign 11
7772	146	2008-09-21	71	campaign 2
7773	765	2008-01-30	30	campaign 7
7774	744	2007-08-12	66	campaign 4
7775	437	2006-04-27	27	campaign 9
7776	219	2008-08-25	39	campaign 1
7777	1422	2008-02-22	38	campaign 4
7778	1278	2005-12-04	96	campaign 7
7779	872	2005-04-04	21	campaign 1
7780	203	2007-01-15	59	campaign 2
7781	262	2008-03-31	49	campaign 10
7782	1013	2006-12-02	107	campaign 9
7783	244	2005-05-23	27	campaign 3
7784	1756	2007-08-04	94	campaign 11
7785	1911	2007-07-09	21	campaign 7
7786	159	2008-08-25	71	campaign 1
7787	1251	2008-10-12	40	campaign 9
7788	65	2007-03-24	70	campaign 1
7789	1288	2008-05-14	32	campaign 9
7790	441	2005-10-17	38	campaign 11
7791	1779	2007-11-02	98	campaign 11
7792	1798	2008-08-26	106	campaign 4
7793	1769	2007-10-02	27	campaign 3
7794	1340	2007-05-19	45	campaign 9
7795	973	2006-03-06	77	campaign 5
7796	809	2005-10-10	96	campaign 7
7797	39	2007-03-21	44	campaign 12
7798	1192	2006-09-01	88	campaign 6
7799	264	2008-01-15	26	campaign 4
7800	1205	2007-05-23	56	campaign 1
7801	1111	2006-12-14	42	campaign 7
7802	446	2007-03-01	44	campaign 1
7803	611	2007-01-01	59	campaign 7
7804	1366	2006-02-10	70	campaign 12
7805	555	2007-04-11	90	campaign 1
7806	993	2007-04-30	44	campaign 9
7807	1014	2006-09-15	111	campaign 4
7808	1752	2008-07-22	115	campaign 6
7809	803	2006-08-03	91	campaign 5
7810	1882	2007-09-21	119	campaign 1
7811	266	2007-11-18	39	campaign 1
7812	1864	2006-05-16	80	campaign 3
7813	975	2005-04-03	83	campaign 9
7814	1929	2007-05-02	51	campaign 6
7815	74	2007-05-24	90	campaign 10
7816	325	2005-11-20	64	campaign 3
7817	899	2005-02-04	46	campaign 2
7818	1437	2008-09-11	51	campaign 8
7819	787	2007-01-11	95	campaign 2
7820	71	2007-12-17	33	campaign 1
7821	549	2008-09-10	70	campaign 2
7822	1043	2006-10-19	111	campaign 10
7823	943	2007-02-07	75	campaign 10
7824	50	2008-05-28	112	campaign 8
7825	508	2007-03-21	88	campaign 7
7826	1922	2006-09-23	54	campaign 11
7827	72	2006-11-12	41	campaign 2
7828	1322	2005-05-18	115	campaign 8
7829	63	2007-09-28	94	campaign 5
7830	1800	2005-06-24	117	campaign 9
7831	19	2006-01-04	80	campaign 5
7832	776	2008-06-12	101	campaign 2
7833	971	2008-10-28	117	campaign 7
7834	949	2005-06-30	65	campaign 12
7835	820	2006-02-12	52	campaign 5
7836	1112	2007-09-08	24	campaign 10
7837	1480	2007-02-01	31	campaign 8
7838	1837	2005-12-08	65	campaign 10
7839	1101	2006-07-25	23	campaign 11
7840	1041	2008-03-25	82	campaign 5
7841	348	2005-05-01	28	campaign 4
7842	76	2007-06-24	55	campaign 8
7843	1359	2006-07-24	99	campaign 2
7844	473	2007-12-26	30	campaign 2
7845	1039	2006-05-02	36	campaign 5
7846	1782	2007-03-02	101	campaign 3
7847	1622	2005-09-29	90	campaign 12
7848	48	2007-02-07	53	campaign 3
7849	226	2007-06-12	78	campaign 4
7850	1377	2007-11-17	105	campaign 12
7851	279	2007-08-03	40	campaign 3
7852	496	2007-07-02	20	campaign 1
7853	1898	2006-03-18	115	campaign 6
7854	361	2006-02-08	72	campaign 5
7855	637	2006-07-10	77	campaign 2
7856	857	2006-01-31	118	campaign 6
7857	56	2005-02-10	104	campaign 2
7858	353	2005-05-06	120	campaign 12
7859	1337	2007-01-24	58	campaign 2
7860	1669	2008-06-20	52	campaign 1
7861	506	2008-05-27	29	campaign 10
7862	407	2006-08-20	66	campaign 3
7863	633	2005-08-21	46	campaign 8
7864	1399	2008-07-20	112	campaign 7
7865	1287	2007-10-29	79	campaign 8
7866	1172	2007-09-06	80	campaign 10
7867	1718	2008-09-29	102	campaign 3
7868	508	2005-09-14	87	campaign 9
7869	1074	2008-07-13	112	campaign 11
7870	1807	2007-12-16	69	campaign 4
7871	83	2006-10-21	67	campaign 9
7872	1236	2006-05-20	54	campaign 12
7873	634	2007-11-27	77	campaign 1
7874	421	2006-07-19	56	campaign 9
7875	1912	2005-07-23	46	campaign 11
7876	1865	2006-05-27	101	campaign 4
7877	356	2008-01-15	115	campaign 1
7878	539	2005-06-02	104	campaign 6
7879	1047	2005-06-12	38	campaign 11
7880	849	2007-03-19	51	campaign 9
7881	853	2007-05-25	78	campaign 3
7882	1824	2005-06-03	93	campaign 1
7883	1185	2007-01-14	44	campaign 10
7884	124	2008-10-15	116	campaign 3
7885	934	2006-11-23	103	campaign 2
7886	1464	2006-02-15	72	campaign 1
7887	581	2005-10-31	93	campaign 7
7888	1519	2007-10-31	71	campaign 4
7889	884	2008-01-08	101	campaign 11
7890	559	2007-04-20	98	campaign 9
7891	638	2007-11-20	60	campaign 1
7892	63	2007-06-13	45	campaign 6
7893	430	2007-02-18	88	campaign 8
7894	636	2008-10-17	46	campaign 7
7895	1694	2005-10-13	23	campaign 12
